# index, gene, tax_id, _pos
360,9606,324,"array([3.11056929, 1.34790583])"
361,9606,1499,"array([3.11269253, 1.34553652])"
362,7227,42896,"array([3.09369451, 1.38240285])"
363,9606,5584,"array([3.11882205, 1.349351  ])"
364,9606,64398,"array([3.10889675, 1.35588645])"
365,7227,42900,"array([3.05861706, 1.3393576 ])"
366,7227,43162,"array([3.09410478, 1.30348438])"
367,9606,861,"array([3.11137227, 1.33867702])"
368,9606,864,"array([3.10693395, 1.32527007])"
369,7227,43426,"array([3.134973, 1.299541])"
370,9606,4869,"array([3.11773422, 1.34065197])"
371,7227,43650,"array([3.09331711, 1.29622103])"
372,9606,1487,"array([3.10989261, 1.33762379])"
373,7227,43718,"array([3.06468227, 1.30113147])"
374,7227,43736,"array([3.162658  , 1.34519993])"
375,7227,43767,"array([3.11033233, 1.29825602])"
376,9606,7874,"array([3.11346585, 1.34242307])"
377,7227,43791,"array([3.07137625, 1.35456368])"
378,9606,26108,"array([3.09176583, 1.34666097])"
379,7227,43808,"array([3.11095929, 1.30004218])"
380,9606,9337,"array([3.11061864, 1.32721225])"
381,9606,23019,"array([3.11472172, 1.33589096])"
382,7227,43819,"array([3.11728755, 1.29456738])"
383,9606,8726,"array([3.11656061, 1.33925136])"
384,7227,43944,"array([3.14038095, 1.31711486])"
385,7227,44451,"array([3.09528017, 1.2915761 ])"
386,7227,45338,"array([3.15171083, 1.36082794])"
387,9606,629,"array([3.1380473 , 1.35441097])"
388,9606,717,"array([3.1463257 , 1.35758446])"
389,9606,722,"array([3.13230174, 1.34590977])"
390,9606,1378,"array([3.15326104, 1.3662828 ])"
391,9606,1915,"array([3.11654523, 1.34582478])"
392,9606,4179,"array([3.12288041, 1.36936848])"
393,9606,5648,"array([3.13296712, 1.35060231])"
394,7227,45683,"array([3.06580485, 1.33839593])"
395,9606,8473,"array([3.11157187, 1.33965932])"
396,7227,46156,"array([3.100787  , 1.30883342])"
397,9606,3065,"array([3.11094383, 1.33714612])"
398,9606,3066,"array([3.11331982, 1.33970526])"
399,9606,7101,"array([3.10680287, 1.33294721])"
400,7227,49297,"array([3.15311243, 1.39583865])"
