# index, gene, tax_id, _pos
258,4896,2539284,"array([ 2.55112677, -0.63162228])"
259,4896,2539379,"array([ 2.66745903, -0.67046599])"
260,4896,2539444,"array([ 2.70561412, -0.64578623])"
261,4896,2539555,"array([ 2.71263611, -0.66864777])"
262,4896,2539564,"array([ 2.71200194, -0.64715624])"
263,4896,2539667,"array([ 2.68733646, -0.64991223])"
264,4896,2539688,"array([ 2.86928983, -0.72420815])"
265,4896,2539689,"array([ 2.67661171, -0.56877396])"
266,4896,2539733,"array([ 2.66966632, -0.61466785])"
267,4896,2539847,"array([ 2.68246773, -0.61458347])"
268,4896,2539928,"array([ 2.74018391, -0.66023577])"
269,4896,2539930,"array([ 2.68341083, -0.62305775])"
270,4896,2539953,"array([ 2.62788079, -0.60728871])"
271,4896,2539974,"array([ 2.69751407, -0.6390594 ])"
272,4896,2540161,"array([ 2.74700106, -0.64182505])"
273,4896,2540290,"array([ 2.60657255, -0.75825233])"
274,4896,2540342,"array([ 2.70811849, -0.66590636])"
275,4896,2540347,"array([ 2.64135178, -0.55118153])"
276,4896,2540531,"array([ 2.73586247, -0.67807571])"
277,4896,2540595,"array([ 2.6527526 , -0.59140215])"
278,4896,2540647,"array([ 2.69449461, -0.56204023])"
279,4896,2540686,"array([ 2.67643248, -0.64335079])"
280,4896,2540694,"array([ 2.72834241, -0.57235901])"
281,4896,2540892,"array([ 2.71614102, -0.72046251])"
282,4896,2540938,"array([ 2.80374764, -0.62174336])"
283,4896,2540979,"array([ 2.6636209 , -0.71196382])"
284,4896,2541009,"array([ 2.75601002, -0.56427561])"
285,4896,2541038,"array([ 2.58662817, -0.56504298])"
286,4896,2541062,"array([ 2.6925927 , -0.68708239])"
287,4896,2541337,"array([ 2.70740589, -0.6381968 ])"
288,4896,2541512,"array([ 2.75461587, -0.6248405 ])"
289,4896,2541614,"array([ 2.659558  , -0.66820075])"
290,4896,2541710,"array([ 2.72554428, -0.60795201])"
291,4896,2541720,"array([ 2.67242797, -0.69178129])"
292,4896,2541792,"array([ 2.79835134, -0.49893464])"
293,4896,2541909,"array([ 2.66856286, -0.60852954])"
294,4896,2541941,"array([ 2.70108877, -0.59674052])"
295,4896,2541975,"array([ 2.90215616, -0.71875751])"
296,4896,2542168,"array([ 2.65757921, -0.67857213])"
297,4896,2542278,"array([ 2.70133712, -0.66509179])"
298,4896,2542311,"array([ 2.62333257, -0.64192892])"
299,4896,2542418,"array([ 2.67323059, -0.62136198])"
300,4896,2542421,"array([ 2.68978563, -0.59079782])"
