# index, label, _pos
1214,1844,"array([17.9831435, 16.8804328])"
1215,405,"array([19.18447446, 17.19588026])"
1216,1425,"array([19.13956181, 17.12007849])"
1217,1845,"array([19.2833167 , 17.17893868])"
1218,406,"array([18.76761743, 16.1437397 ])"
1219,1426,"array([18.74337484, 16.23858427])"
1220,1846,"array([18.86306797, 16.10887695])"
1221,407,"array([18.46262387, 16.66510417])"
1222,1427,"array([18.56082878, 16.64261256])"
1223,1847,"array([18.3900671 , 16.59883473])"
1224,408,"array([17.76672139, 16.54781982])"
1225,1428,"array([17.79280682, 16.45495034])"
1226,1848,"array([17.67597405, 16.5696835 ])"
1227,409,"array([16.62460824, 16.12148001])"
1228,1429,"array([16.57378887, 16.08472075])"
1229,1849,"array([16.64551014, 16.2280603 ])"
1230,410,"array([18.86720402, 17.68463534])"
1231,1430,"array([18.93360531, 17.61791548])"
1232,1850,"array([18.75778649, 17.70248269])"
1233,411,"array([16.90944738, 16.9499279 ])"
1234,1431,"array([16.99032821, 16.95825572])"
1235,1851,"array([16.84627736, 16.85842911])"
1236,412,"array([17.10350597, 16.48094114])"
1237,1432,"array([17.09227933, 16.57708453])"
1238,1852,"array([17.19243079, 16.4772042 ])"
1239,413,"array([17.73360439, 17.33882156])"
1240,1433,"array([17.81755506, 17.30034135])"
1241,1853,"array([17.76859712, 17.42602443])"
1242,414,"array([18.67817342, 17.25843758])"
1243,1434,"array([18.74320591, 17.32289747])"
1244,1854,"array([18.72683377, 17.18015907])"
1245,415,"array([17.25321341, 16.0598028 ])"
1246,1435,"array([17.32055186, 16.13117932])"
1247,1855,"array([17.16975187, 16.08942656])"
1248,416,"array([17.47086631, 17.60566411])"
1249,1436,"array([17.57103941, 17.65837377])"
1250,1856,"array([17.41343871, 17.53418467])"
1251,417,"array([18.21759775, 17.83366979])"
1252,1437,"array([18.12524472, 17.84150553])"
1253,1857,"array([18.15432694, 17.78176785])"
1254,418,"array([17.45785755, 17.07733833])"
1255,1438,"array([17.37720515, 17.00339962])"
1256,1858,"array([17.47783669, 17.17177889])"
1257,419,"array([18.05792825, 17.58076515])"
1258,1439,"array([17.97542679, 17.6195458 ])"
1259,1859,"array([18.16275629, 17.59760731])"
1260,420,"array([17.78491577, 17.61513894])"
1261,1440,"array([17.83800683, 17.68650905])"
1262,1860,"array([17.68211199, 17.57162069])"
1263,421,"array([17.14615496, 17.04286115])"
1264,1441,"array([17.13530219, 16.94302862])"
1265,1861,"array([17.22525876, 17.12421687])"
1266,422,"array([17.75593392, 17.73748168])"
1267,1442,"array([17.82239195, 17.76038155])"
1268,1862,"array([17.84693212, 17.73778619])"
1269,423,"array([18.1176489 , 17.80106972])"
1270,1443,"array([18.0081118 , 17.77875798])"
1271,1863,"array([18.19734841, 17.76696944])"
1272,424,"array([17.30077048, 16.82299954])"
1273,1444,"array([17.21538133, 16.83769279])"
1274,1864,"array([17.31275265, 16.72679235])"
1275,425,"array([18.7512875 , 17.46356394])"
1276,1445,"array([18.85679937, 17.43982237])"
1277,1865,"array([18.6893548 , 17.53428224])"
1278,426,"array([18.14234423, 17.41515664])"
1279,1446,"array([18.10654218, 17.32456205])"
1280,1866,"array([18.05793463, 17.46243063])"
1281,427,"array([16.99806159, 16.66923199])"
1282,1447,"array([17.06030853, 16.75969535])"
1283,1867,"array([16.91491012, 16.6709989 ])"
1284,428,"array([19.09606759, 17.51214167])"
1285,1448,"array([19.03083545, 17.46241829])"
1286,1868,"array([19.19846113, 17.46970417])"
1287,429,"array([17.60928392, 16.4726347 ])"
1288,1449,"array([17.53025128, 16.41662462])"
1289,1869,"array([17.61307722, 16.57547034])"
1290,430,"array([16.7529504 , 16.04217182])"
1291,1450,"array([16.68234128, 16.08335054])"
1292,1870,"array([16.79981849, 16.13360274])"
1293,431,"array([19.03090615, 16.7154451 ])"
1294,1451,"array([19.07041363, 16.80125906])"
1295,1871,"array([19.08303244, 16.62658219])"
1296,432,"array([20.01176141, 16.90408756])"
1297,1452,"array([19.95164385, 17.00319461])"
1298,1872,"array([20.08457574, 16.83462342])"
1299,433,"array([17.87146511, 17.1686014 ])"
1300,1453,"array([17.97127101, 17.20620615])"
1301,1873,"array([17.84481295, 17.07533833])"
1302,434,"array([19.05841004, 17.24735515])"
1303,1454,"array([19.01234758, 17.33261779])"
1304,1874,"array([18.99407463, 17.18739375])"
1305,435,"array([18.63350456, 16.36860494])"
1306,1455,"array([18.71018669, 16.43291097])"
1307,1875,"array([18.53738944, 16.39057549])"
1308,436,"array([17.29222202, 16.43426613])"
1309,1456,"array([17.37530438, 16.39555754])"
1310,1876,"array([17.22258528, 16.36133036])"
1311,437,"array([17.93283939, 15.13033764])"
1312,1457,"array([17.83432145, 15.14084277])"
1313,1877,"array([17.9960145 , 15.05283602])"
1314,438,"array([20.21692496, 16.18155273])"
1315,1458,"array([20.23128738, 16.06581348])"
1316,1878,"array([20.23095397, 16.28235175])"
1317,439,"array([17.91289008, 16.34709267])"
1318,1459,"array([17.84567032, 16.27209553])"
1319,1879,"array([18.00920122, 16.32686351])"
1320,440,"array([18.72737136, 16.68746768])"
1321,1460,"array([18.75361397, 16.59638285])"
1322,1880,"array([18.79816976, 16.7544164 ])"
1323,441,"array([16.57828129, 15.92137797])"
1324,1461,"array([16.5923631 , 16.02384431])"
1325,1881,"array([16.59192689, 15.80774651])"
1326,442,"array([19.84927343, 17.20094872])"
1327,1462,"array([19.89112494, 17.1647343 ])"
1328,1882,"array([19.76886414, 17.27916502])"
1329,443,"array([16.63750192, 16.35371514])"
1330,1463,"array([16.62040193, 16.2402972 ])"
1331,1883,"array([16.60524047, 16.39578514])"
1332,444,"array([17.59588984, 16.22578013])"
1333,1464,"array([17.68967891, 16.20614908])"
1334,1884,"array([17.57157595, 16.32245104])"
1335,445,"array([19.18480361, 15.99896997])"
1336,1465,"array([19.1248302 , 15.92094493])"
1337,1885,"array([19.15656788, 16.09510599])"
1338,446,"array([17.11032642, 14.71407488])"
1339,1466,"array([17.03625979, 14.79915102])"
1340,1886,"array([17.15507414, 14.68281695])"
1341,447,"array([19.00076995, 17.05122954])"
1342,1467,"array([19.05916615, 16.96816899])"
1343,1887,"array([18.90010803, 17.05513611])"
1344,448,"array([17.84732236, 16.0029544 ])"
1345,1468,"array([17.81568252, 16.09752809])"
1346,1888,"array([17.78885544, 15.92232961])"
1347,449,"array([16.85001347, 15.0465485 ])"
1348,1469,"array([16.89873558, 14.96088657])"
1349,1889,"array([16.79017016, 15.14293876])"
1350,450,"array([18.23493275, 17.13366876])"
1351,1470,"array([18.15657153, 17.18894804])"
1352,1890,"array([18.33492566, 17.15923495])"
1353,451,"array([17.47740804, 16.15632677])"
1354,1471,"array([17.46489836, 16.25448183])"
1355,1891,"array([17.55932209, 16.11099936])"
1356,452,"array([19.31216407, 16.8489308 ])"
1357,1472,"array([19.2132887 , 16.86579479])"
1358,1892,"array([19.35560983, 16.927813  ])"
1359,453,"array([18.57080379, 14.7277404 ])"
1360,1473,"array([18.67864504, 14.75585404])"
1361,1893,"array([18.4925634, 14.7892394])"
1362,454,"array([17.68412597, 14.70113492])"
1363,1474,"array([17.78501947, 14.66452609])"
1364,1894,"array([17.61244643, 14.65393752])"
1365,455,"array([17.62565845, 15.32188514])"
1366,1475,"array([17.68149915, 15.23421654])"
1367,1895,"array([17.66727888, 15.40870629])"
1368,456,"array([17.95259713, 15.41438741])"
1369,1476,"array([18.02169443, 15.47795572])"
1370,1896,"array([17.97926711, 15.31799266])"
1371,457,"array([20.16764233, 15.76221742])"
1372,1477,"array([20.20811857, 15.8543441 ])"
1373,1897,"array([20.10298701, 15.80774497])"
1374,458,"array([19.26814174, 15.7670192 ])"
1375,1478,"array([19.35515605, 15.72955891])"
1376,1898,"array([19.25433234, 15.86645675])"
1377,459,"array([16.98810863, 15.02649886])"
1378,1479,"array([16.96449467, 14.95897006])"
1379,1899,"array([17.07995442, 14.97643787])"
1380,460,"array([18.88508022, 15.87965234])"
1381,1480,"array([18.97420227, 15.86078178])"
1382,1900,"array([18.8215104 , 15.80415562])"
1383,461,"array([19.43788882, 15.47923398])"
1384,1481,"array([19.43744027, 15.58013778])"
1385,1901,"array([19.36000298, 15.41493715])"
1386,462,"array([18.96718224, 16.4370478 ])"
1387,1482,"array([18.87268171, 16.46709376])"
1388,1902,"array([18.98926287, 16.33886658])"
1389,463,"array([19.72590829, 17.22299661])"
1390,1483,"array([19.81109877, 17.16689174])"
1391,1903,"array([19.70253622, 17.14858389])"
1392,464,"array([18.84695552, 14.96535302])"
1393,1484,"array([18.81776552, 14.87421707])"
1394,1904,"array([18.94845982, 15.00714718])"
1395,465,"array([17.64625833, 14.98973946])"
1396,1485,"array([17.68667771, 15.0697282 ])"
1397,1905,"array([17.54627747, 15.00697542])"
1398,466,"array([18.04465576, 15.74065382])"
1399,1486,"array([18.062625  , 15.64248069])"
1400,1906,"array([17.95247767, 15.7709036 ])"
1401,467,"array([18.27823291, 15.48867572])"
1402,1487,"array([18.18255283, 15.5143105 ])"
1403,1907,"array([18.35077809, 15.55545523])"
1404,468,"array([19.11464197, 15.65628503])"
1405,1488,"array([19.08501973, 15.75051203])"
1406,1908,"array([19.20653654, 15.63665622])"
1407,469,"array([20.27289502, 15.8498755 ])"
1408,1489,"array([20.27889085, 15.90293146])"
1409,1909,"array([20.25187215, 15.739167  ])"
1410,470,"array([17.99853911, 14.47599654])"
1411,1490,"array([17.94007852, 14.55526915])"
1412,1910,"array([18.10519412, 14.44987304])"
1413,471,"array([19.84026339, 15.15932802])"
1414,1491,"array([19.75706743, 15.16172989])"
1415,1911,"array([19.90564953, 15.24508427])"
1416,472,"array([19.6664812 , 15.35345342])"
1417,1492,"array([19.67398523, 15.2591647 ])"
1418,1912,"array([19.58319432, 15.37001646])"
1419,473,"array([18.95667813, 14.69615022])"
1420,1493,"array([18.87138899, 14.73856154])"
1421,1913,"array([18.91655733, 14.61054415])"
1422,474,"array([18.0200216 , 14.74685375])"
1423,1494,"array([17.95759338, 14.68632381])"
1424,1914,"array([17.97739177, 14.83492235])"
1425,475,"array([19.58949276, 15.82033372])"
1426,1495,"array([19.52063114, 15.74702223])"
1427,1915,"array([19.67405686, 15.78331408])"
1428,476,"array([19.19342306, 14.36764111])"
1429,1496,"array([19.09187414, 14.32574514])"
1430,1916,"array([19.24010493, 14.43846813])"
1431,477,"array([18.84421961, 14.2156414 ])"
1432,1497,"array([18.92495051, 14.23662837])"
1433,1917,"array([18.9093374 , 14.26667484])"
1434,478,"array([19.52284778, 15.00463783])"
1435,1498,"array([19.59899963, 15.08268153])"
1436,1918,"array([19.50654867, 14.91011418])"
1437,479,"array([18.82545463, 14.34168724])"
1438,1499,"array([18.90623636, 14.31096079])"
1439,1919,"array([18.71918358, 14.32258632])"
1440,480,"array([19.0599895 , 14.41300869])"
1441,1500,"array([19.00998779, 14.34226327])"
1442,1920,"array([19.1584401 , 14.45522088])"
1443,481,"array([19.66961429, 14.98421884])"
1444,1501,"array([19.68548605, 15.07956407])"
1445,1921,"array([19.59075523, 14.90493523])"
1446,482,"array([19.10569321, 14.29586274])"
1447,1502,"array([19.03155145, 14.26890776])"
1448,1922,"array([19.0194594 , 14.30060816])"
1449,483,"array([18.73756957, 14.22897863])"
1450,1503,"array([18.84568999, 14.25127144])"
1451,1923,"array([18.65867609, 14.26291493])"
1452,484,"array([19.52123525, 15.1937054 ])"
1453,1504,"array([19.60640986, 15.17764602])"
1454,1924,"array([19.51860793, 15.2904051 ])"
1455,485,"array([18.11416657, 14.57819623])"
1456,1505,"array([18.00968449, 14.60526225])"
1457,1925,"array([18.17372033, 14.50481036])"
1458,486,"array([18.72595938, 14.62130696])"
1459,1506,"array([18.76655728, 14.7071144 ])"
1460,1926,"array([18.81060615, 14.57632492])"
1461,487,"array([19.82193174, 15.34401511])"
1462,1507,"array([19.76048391, 15.25956621])"
1463,1927,"array([19.90235422, 15.34209057])"
1464,488,"array([17.76798427, 14.53375986])"
1465,1508,"array([17.83574698, 14.58216296])"
1466,1928,"array([17.66430923, 14.57374979])"
1467,489,"array([19.27735489, 15.56249004])"
1468,1509,"array([19.35464246, 15.62616088])"
1469,1929,"array([19.27535373, 15.46038653])"
1470,490,"array([20.13936944, 16.01024358])"
1471,1510,"array([20.20359716, 15.96713874])"
1472,1930,"array([20.09649465, 15.91808247])"
1473,491,"array([17.81895192, 15.31373393])"
1474,1511,"array([17.78067812, 15.22703299])"
1475,1931,"array([17.76408498, 15.39880651])"
1476,492,"array([16.82818892, 15.11609033])"
1477,1512,"array([16.88418091, 15.01858515])"
1478,1932,"array([16.76573448, 15.19295792])"
1479,493,"array([19.00623393, 14.86745818])"
1480,1513,"array([18.90466091, 14.82741585])"
1481,1933,"array([19.03458491, 14.96077653])"
1482,494,"array([17.81193375, 14.80059835])"
1483,1514,"array([17.85701822, 14.7137251 ])"
1484,1934,"array([17.87981496, 14.85977724])"
1485,495,"array([18.23115266, 15.67033839])"
1486,1515,"array([18.15497791, 15.60711675])"
1487,1935,"array([18.32601259, 15.64788015])"
1488,496,"array([19.60284481, 15.60773916])"
1489,1516,"array([19.51733743, 15.64189546])"
1490,1936,"array([19.67739495, 15.67957637])"
1491,497,"array([18.91383902, 16.89773569])"
1492,1517,"array([19.01462718, 16.8869374 ])"
1493,1937,"array([18.85621476, 16.97615352])"
1494,498,"array([16.66525792, 15.86892815])"
1495,1518,"array([16.64975344, 15.98293878])"
1496,1938,"array([16.64703994, 15.76656616])"
1497,499,"array([18.93666989, 15.69018678])"
1498,1519,"array([18.99753865, 15.76723211])"
1499,1939,"array([18.8442544 , 15.71153788])"
1500,500,"array([18.14062726, 15.35441335])"
1501,1520,"array([18.11665426, 15.4453728 ])"
1502,1940,"array([18.07135054, 15.28822476])"
1503,501,"array([20.28780118, 16.11730203])"
1504,1521,"array([20.27906044, 16.01646192])"
1505,1941,"array([20.27700717, 16.23142117])"
1506,502,"array([17.01955057, 14.83927389])"
1507,1522,"array([16.96709482, 14.87017827])"
1508,1942,"array([17.09923343, 14.76261184])"
1509,503,"array([20.24745815, 15.69320305])"
1510,1523,"array([20.25661531, 15.80485102])"
1511,1943,"array([20.24389625, 15.64018411])"
1512,504,"array([19.2395396 , 15.80582803])"
1513,1524,"array([19.14949135, 15.82550583])"
1514,1944,"array([19.26686684, 15.71009608])"
1515,505,"array([17.66377925, 16.03249775])"
1516,1525,"array([17.72217402, 16.10991503])"
1517,1945,"array([17.69711461, 15.93721517])"
1518,506,"array([19.74668055, 17.32067609])"
1519,1526,"array([19.81875505, 17.23479246])"
1520,1946,"array([19.70845583, 17.35817741])"
1521,507,"array([17.85203666, 14.97942712])"
1522,1527,"array([17.78914611, 15.0586944 ])"
1523,1947,"array([17.95253803, 14.97088659])"
1524,508,"array([19.0086468 , 16.03290078])"
1525,1528,"array([19.03531063, 15.93869758])"
1526,1948,"array([19.06640069, 16.11046498])"
1527,509,"array([20.01766347, 16.99364751])"
1528,1529,"array([19.95682194, 17.07213545])"
1529,1949,"array([20.07561216, 16.89480933])"
1530,510,"array([18.63142146, 14.9012924 ])"
1531,1530,"array([18.71197808, 14.84664037])"
1532,1950,"array([18.52839196, 14.8746938 ])"
1533,511,"array([19.41835312, 15.8945253 ])"
1534,1531,"array([19.43353008, 15.79323567])"
1535,1951,"array([19.32813705, 15.93162855])"
1536,512,"array([17.53600384, 15.17254337])"
1537,1532,"array([17.63399609, 15.15541034])"
1538,1952,"array([17.49360737, 15.09337445])"
1539,513,"array([18.29585748, 17.30369591])"
1540,1533,"array([18.19059093, 17.27723803])"
1541,1953,"array([18.37155125, 17.24308021])"
1542,514,"array([19.18515446, 17.34597511])"
1543,1534,"array([19.08372949, 17.38090313])"
1544,1954,"array([19.25436556, 17.39093181])"
1545,515,"array([19.21430174, 16.69536501])"
1546,1535,"array([19.16604911, 16.78527136])"
1547,1955,"array([19.17658321, 16.60863478])"
1548,516,"array([18.92212873, 16.63098868])"
1549,1536,"array([18.84928722, 16.56502895])"
1550,1956,"array([18.89261485, 16.72576284])"
1551,517,"array([16.73171164, 16.28735954])"
1552,1537,"array([16.68023187, 16.19593828])"
1553,1957,"array([16.7981486 , 16.24408265])"
1554,518,"array([17.62014051, 16.27535564])"
1555,1538,"array([17.5348598 , 16.31730154])"
1556,1958,"array([17.62858936, 16.17579181])"
1557,519,"array([19.84755622, 16.99669347])"
1558,1539,"array([19.87384007, 17.06956858])"
1559,1959,"array([19.76105379, 17.05454756])"
1560,520,"array([17.96885434, 16.15983758])"
1561,1540,"array([17.87487353, 16.17988116])"
1562,1960,"array([18.03484092, 16.23479027])"
1563,521,"array([17.45040193, 16.56203751])"
1564,1541,"array([17.44837297, 16.46286643])"
1565,1961,"array([17.53342207, 16.62117977])"
1566,522,"array([17.90319492, 15.60552328])"
1567,1542,"array([17.99531701, 15.5743756 ])"
1568,1962,"array([17.88297794, 15.70398039])"
1569,523,"array([17.12110557, 14.81078036])"
1570,1543,"array([17.03601149, 14.86733564])"
1571,1963,"array([17.14375802, 14.88558708])"
1572,524,"array([18.02867534, 17.06826891])"
1573,1544,"array([18.05392205, 17.15943905])"
1574,1964,"array([17.92843677, 17.03088331])"
1575,525,"array([19.19973555, 17.03421479])"
1576,1545,"array([19.15772177, 16.95115463])"
1577,1965,"array([19.29701989, 17.01638658])"
1578,526,"array([18.82392359, 16.298469  ])"
1579,1546,"array([18.8047978 , 16.39846226])"
1580,1966,"array([18.91824465, 16.269415  ])"
1581,527,"array([18.58650601, 16.55093767])"
1582,1547,"array([18.68425193, 16.52691196])"
1583,1967,"array([18.51156593, 16.48350526])"
1584,528,"array([17.72582229, 16.3814498 ])"
1585,1548,"array([17.74851211, 16.2859158 ])"
1586,1968,"array([17.63208472, 16.40139712])"
1587,529,"array([16.57331941, 16.18606578])"
1588,1549,"array([16.59045052, 16.1394171 ])"
1589,1969,"array([16.58770338, 16.29590451])"
1590,530,"array([18.86649862, 17.56595872])"
1591,1550,"array([18.92902391, 17.48984098])"
1592,1970,"array([18.75810276, 17.58856496])"
1593,531,"array([16.9794154 , 16.86074172])"
1594,1551,"array([17.06019848, 16.86004105])"
1595,1971,"array([16.91683795, 16.76955474])"
1596,532,"array([17.1552796 , 16.65983006])"
1597,1552,"array([17.14730933, 16.75739733])"
1598,1972,"array([17.24505798, 16.64905757])"
1599,533,"array([17.91765811, 17.33999194])"
1600,1553,"array([18.00269319, 17.29525611])"
1601,1973,"array([17.95423474, 17.42777551])"
1602,534,"array([18.84615365, 17.30128272])"
1603,1554,"array([18.90906634, 17.36053241])"
1604,1974,"array([18.89662579, 17.21951343])"
1605,535,"array([17.31020019, 16.22792594])"
1606,1555,"array([17.38105018, 16.29555608])"
1607,1975,"array([17.22592373, 16.2617561 ])"
1608,536,"array([17.64981272, 17.65779375])"
1609,1556,"array([17.75403427, 17.70142572])"
1610,1976,"array([17.59620312, 17.58643755])"
1611,537,"array([18.01552067, 17.8182004 ])"
1612,1557,"array([17.93016215, 17.79411163])"
1613,1977,"array([17.95555442, 17.7700029 ])"
1614,538,"array([17.29291981, 17.01619672])"
1615,1558,"array([17.21867626, 16.93609503])"
1616,1978,"array([17.30879957, 17.11256317])"
1617,539,"array([18.02820031, 17.6885151 ])"
1618,1559,"array([17.94470559, 17.7189117 ])"
1619,1979,"array([18.13627029, 17.70783338])"
1620,540,"array([17.73748165, 17.27054101])"
1621,541,"array([17.15571676, 17.38853319])"
1622,542,"array([17.50418638, 17.43643036])"
1623,543,"array([18.68790081, 17.85087378])"
1624,544,"array([17.7124731, 16.821462 ])"
1625,545,"array([18.2619722, 17.4196391])"
1626,546,"array([18.42872474, 17.73665342])"
1627,547,"array([16.79780899, 16.19265292])"
1628,548,"array([19.29734498, 17.68145058])"
1629,549,"array([18.02553261, 16.63947841])"
1630,550,"array([17.07189183, 15.8328106 ])"
1631,551,"array([18.7660882 , 16.40811643])"
1632,552,"array([20.10871663, 16.38874877])"
1633,553,"array([17.41994735, 16.99928875])"
1634,554,"array([19.27827149, 16.85493398])"
1635,555,"array([18.37307455, 16.00469354])"
1636,556,"array([16.99592108, 16.69688333])"
1637,557,"array([18.37212342, 15.24116814])"
1638,558,"array([20.00793577, 16.65807356])"
1639,559,"array([18.16703014, 16.72157735])"
1640,560,"array([18.50149541, 17.06111185])"
1641,561,"array([16.7147302 , 15.63469288])"
1642,562,"array([19.619429  , 17.07336769])"
1643,563,"array([16.7759097 , 16.89270414])"
1644,564,"array([17.18802401, 16.20574293])"
1645,565,"array([19.48014378, 16.2936925 ])"
1646,566,"array([17.56259278, 14.35763534])"
1647,567,"array([18.76466274, 17.42812368])"
1648,568,"array([18.09284279, 15.62452959])"
1649,569,"array([16.8842302 , 15.39551188])"
1650,570,"array([18.48790354, 16.79267414])"
1651,571,"array([17.48312411, 15.68995584])"
1652,572,"array([19.73133242, 16.6419639 ])"
1653,573,"array([18.09000789, 14.60355387])"
1654,574,"array([17.25818387, 14.98113463])"
1655,575,"array([17.36191081, 15.72243539])"
1656,576,"array([17.59812475, 15.20066671])"
1657,577,"array([19.91142757, 15.37015281])"
1658,578,"array([18.83667602, 15.86294068])"
1659,579,"array([17.10803984, 15.36077333])"
1660,580,"array([18.48892663, 16.03289931])"
1661,581,"array([19.48622061, 15.04692523])"
1662,582,"array([19.39426956, 16.36356937])"
1663,583,"array([19.29258928, 17.41484463])"
1664,584,"array([18.85350969, 15.3967211 ])"
1665,585,"array([17.56187629, 14.61602064])"
1666,586,"array([18.03091166, 16.17171394])"
1667,587,"array([18.69083912, 15.31687177])"
1668,588,"array([19.12608138, 15.21457033])"
1669,589,"array([20.02640683, 15.82490628])"
1670,590,"array([18.17153582, 14.18669808])"
1671,591,"array([20.08583084, 15.13984894])"
1672,592,"array([19.63921896, 15.81997486])"
1673,593,"array([19.38745562, 14.61103112])"
1674,594,"array([18.36360091, 14.97894325])"
1675,595,"array([19.82531166, 16.22475307])"
1676,596,"array([19.67764451, 14.65397835])"
1677,597,"array([18.43198604, 14.3048358 ])"
1678,598,"array([19.10764943, 14.76374908])"
1679,599,"array([18.59484327, 14.61653062])"
1680,600,"array([17.68680449, 17.38415118])"
1681,1980,"array([17.59399179, 17.32858328])"
1682,601,"array([17.19352879, 17.31375888])"
1683,1981,"array([17.27909067, 17.38667592])"
1684,602,"array([17.64048482, 17.56096463])"
1685,1982,"array([17.72655107, 17.5393549 ])"
1686,603,"array([18.49479254, 17.81877651])"
1687,1983,"array([18.57262581, 17.77067011])"
1688,604,"array([17.55392066, 16.7766726 ])"
1689,1984,"array([17.56763154, 16.68080825])"
1690,605,"array([18.41675615, 17.49139271])"
1691,1985,"array([18.34562936, 17.55208919])"
1692,606,"array([18.26505132, 17.64763256])"
1693,1986,"array([18.18200574, 17.6879937 ])"
1694,607,"array([16.81585017, 16.38433605])"
1695,1987,"array([16.74091353, 16.36122476])"
1696,608,"array([19.29225232, 17.60750018])"
1697,1988,"array([19.39309684, 17.55594445])"
1698,609,"array([17.86456002, 16.64175869])"
1699,1989,"array([17.87390683, 16.73781081])"
1700,610,"array([16.97099494, 15.95894487])"
1701,1990,"array([17.03026668, 16.04112349])"
1702,611,"array([18.90646351, 16.47945972])"
1703,1991,"array([18.94889499, 16.39023218])"
1704,612,"array([20.13322   , 16.55973723])"
1705,1992,"array([20.18742647, 16.47321805])"
1706,613,"array([17.58226851, 17.01426756])"
1707,1993,"array([17.56279746, 16.916824  ])"
1708,614,"array([19.16128616, 16.98370619])"
1709,1994,"array([19.09377349, 16.92004955])"
1710,615,"array([18.41597565, 16.16186857])"
1711,1995,"array([18.32060141, 16.18008637])"
1712,616,"array([17.06101353, 16.54645393])"
1713,1996,"array([16.9943373 , 16.47245204])"
1714,617,"array([18.23621154, 15.1417712 ])"
1715,1997,"array([18.30147551, 15.07328609])"
1716,618,"array([20.11822802, 16.53190787])"
1717,1998,"array([20.12054428, 16.63238762])"
1718,619,"array([18.12242459, 16.56399756])"
1719,1999,"array([18.21884381, 16.5475006 ])"
1720,620,"array([18.63680967, 16.9596615 ])"
1721,2000,"array([18.70445676, 17.02381566])"
1722,621,"array([16.62139194, 15.66461736])"
1723,2001,"array([16.64146538, 15.55459256])"
1724,622,"array([19.66471917, 17.1796467 ])"
1725,2002,"array([19.57413733, 17.24045258])"
1726,623,"array([16.6941156 , 16.70155979])"
1727,2003,"array([16.72542369, 16.74218369])"
1728,624,"array([17.3261133 , 16.27301404])"
1729,2004,"array([17.30128803, 16.36877298])"
1730,625,"array([19.34503765, 16.23881228])"
1731,2005,"array([19.30946399, 16.33239804])"
1732,626,"array([17.39708365, 14.47734748])"
1733,2006,"array([17.4679603 , 14.48637378])"
1734,627,"array([18.79664486, 17.28479916])"
1735,2007,"array([18.69417084, 17.28647516])"
1736,628,"array([17.95411473, 15.72082169])"
1737,2008,"array([17.90572593, 15.64171112])"
1738,629,"array([16.81217917, 15.31555277])"
1739,2009,"array([16.767375  , 15.41504812])"
1740,630,"array([18.45607264, 16.94641534])"
1741,2010,"array([18.55611433, 16.95552312])"
1742,631,"array([17.51907162, 15.85151494])"
1743,2011,"array([17.60872026, 15.81232207])"
1744,632,"array([19.59621737, 16.77770335])"
1745,2012,"array([19.64423682, 16.85178889])"
1746,633,"array([18.24350976, 14.68217399])"
1747,2013,"array([18.16477795, 14.74552258])"
1748,634,"array([17.37819198, 14.8346843 ])"
1749,2014,"array([17.29907698, 14.80848113])"
1750,635,"array([17.4878404 , 15.61135463])"
1751,2015,"array([17.53970424, 15.69355617])"
1752,636,"array([17.74853378, 15.22136013])"
1753,2016,"array([17.78141474, 15.12961835])"
1754,637,"array([19.99145208, 15.53968639])"
1755,2017,"array([19.91334101, 15.5787976 ])"
1756,638,"array([19.00359739, 15.88367844])"
1757,2018,"array([18.98122321, 15.97929707])"
1758,639,"array([17.10428468, 15.20352684])"
1759,2019,"array([17.19951061, 15.16349882])"
1760,640,"array([18.60946724, 15.92766352])"
1761,2020,"array([18.54137576, 15.85822262])"
1762,641,"array([19.41927183, 15.17799992])"
1763,2021,"array([19.33031014, 15.11975321])"
1764,642,"array([19.2422793 , 16.33024372])"
1765,2022,"array([19.26218752, 16.23167391])"
1766,643,"array([19.45395382, 17.31017285])"
1767,2023,"array([19.4210551 , 17.23233945])"
1768,644,"array([18.91226444, 15.24950743])"
1769,2024,"array([19.00652604, 15.29307735])"
1770,645,"array([17.52711512, 14.77208379])"
1771,2025,"array([17.42704021, 14.79413395])"
1772,646,"array([17.97992037, 16.0195131 ])"
1773,2026,"array([17.88909254, 16.05520663])"
1774,647,"array([18.56978865, 15.42175072])"
1775,2027,"array([18.639872  , 15.49210535])"
1776,648,"array([19.18145169, 15.37226208])"
1777,2028,"array([19.26995844, 15.35274975])"
1778,649,"array([20.11711482, 15.76026089])"
1779,2029,"array([20.07701238, 15.65730471])"
1780,650,"array([18.17505153, 14.2763037 ])"
1781,2030,"array([18.28894902, 14.26517548])"
1782,651,"array([20.04631708, 15.19134533])"
1783,2031,"array([20.09779154, 15.29157423])"
1784,652,"array([19.61327182, 15.64924019])"
1785,2032,"array([19.52699752, 15.66781072])"
1786,653,"array([19.19600455, 14.58651758])"
1787,2033,"array([19.15114661, 14.50476347])"
1788,654,"array([18.20556518, 14.93061341])"
1789,2034,"array([18.16606937, 15.01818541])"
1790,655,"array([19.79004576, 16.03790672])"
1791,2035,"array([19.87476315, 16.0131298 ])"
1792,656,"array([19.5031313 , 14.56495881])"
1793,2036,"array([19.53897261, 14.64857703])"
1794,657,"array([18.62320552, 14.28872593])"
1795,2037,"array([18.68380671, 14.35524987])"
1796,658,"array([19.26906626, 14.78943048])"
1797,2038,"array([19.2427622 , 14.69881796])"
1798,659,"array([18.61836953, 14.48750362])"
1799,2039,"array([18.51410261, 14.48335338])"
