# index, gene, tax_id, _pos
361,6239,176543,"array([5.2237377 , 8.87671106])"
362,6239,176563,"array([ 3.02859864, 11.28043886])"
363,6239,176574,"array([5.89231117, 7.71044241])"
364,6239,176601,"array([1.91738502, 9.18317199])"
365,6239,176605,"array([2.69404478, 6.19172787])"
366,6239,176613,"array([ 2.56474458, 11.07344921])"
367,6239,176614,"array([4.52335454, 7.82290119])"
368,6239,176617,"array([ 3.07792325, 10.71798152])"
369,6239,176625,"array([ 5.0113359 , 10.76278196])"
370,6239,176657,"array([4.4225173 , 9.34480738])"
371,6239,176660,"array([ 2.85962328, 10.5656836 ])"
372,6239,176684,"array([4.87613746, 9.15360565])"
