# index, gene, tax_id, _pos
480,7227,42314,"array([3.17132161, 3.04953191])"
481,7227,43323,"array([3.15013072, 3.04175831])"
482,7227,43367,"array([3.15744899, 3.00596883])"
483,7227,47854,"array([3.15710747, 3.00786795])"
484,7227,30972,"array([3.1232557 , 3.07458099])"
485,7227,32865,"array([3.12305352, 3.02310206])"
486,7227,41392,"array([3.13856958, 3.03253092])"
487,7227,30973,"array([3.09741967, 3.08794303])"
488,7227,34636,"array([3.13806942, 3.04106179])"
489,7227,30975,"array([3.15425464, 3.01320756])"
490,7227,31208,"array([3.14807281, 3.02884115])"
491,7227,31230,"array([3.15469672, 3.00955331])"
492,7227,31280,"array([3.11556261, 2.98483729])"
493,7227,31361,"array([3.14493507, 3.00882694])"
494,7227,31444,"array([3.14859413, 3.04507513])"
495,7227,31622,"array([3.13974436, 2.99857653])"
496,7227,31657,"array([3.15459589, 3.01774748])"
497,7227,31698,"array([3.1618472 , 3.02052654])"
498,7227,31788,"array([3.17321287, 3.00988551])"
499,7227,32158,"array([3.15266315, 3.00934885])"
500,7227,32482,"array([3.13367289, 3.01051513])"
501,7227,33043,"array([3.16753824, 3.01311986])"
502,7227,33121,"array([3.12229548, 3.00996856])"
503,7227,33158,"array([3.15109304, 3.00882035])"
504,7227,33270,"array([3.16367622, 3.04678249])"
505,7227,33370,"array([3.16750941, 3.02714622])"
506,7227,34075,"array([3.14830985, 3.01354315])"
507,7227,34158,"array([3.11959292, 2.98844154])"
508,7227,34203,"array([3.19711796, 3.01836027])"
509,7227,34547,"array([3.15800846, 3.00149877])"
510,7227,34559,"array([3.18765194, 2.98499962])"
511,7227,34812,"array([3.13966767, 3.02407648])"
512,7227,34903,"array([3.16563788, 3.0039193 ])"
513,7227,34927,"array([3.17469799, 3.04455054])"
514,7227,34996,"array([3.14415355, 3.03369918])"
515,7227,35145,"array([3.15265581, 3.03782899])"
516,7227,35784,"array([3.14480041, 3.03655472])"
517,7227,36265,"array([3.13736636, 2.95032454])"
518,7227,36271,"array([3.14755535, 3.01996954])"
519,7227,36377,"array([3.17792255, 3.03355223])"
520,7227,36491,"array([3.1635396 , 3.02772015])"
521,7227,36508,"array([3.15643697, 3.05885532])"
522,7227,36554,"array([3.14421111, 2.98508804])"
523,7227,37083,"array([3.1497768 , 3.02253164])"
524,7227,37596,"array([3.13341599, 3.01124511])"
525,7227,37681,"array([3.18301029, 3.03495333])"
526,7227,39198,"array([3.18694898, 3.00948267])"
527,7227,39445,"array([3.14330587, 3.02224342])"
528,7227,39455,"array([3.15688772, 3.0216686 ])"
529,7227,39615,"array([3.14318437, 3.00879379])"
530,7227,40374,"array([3.16345182, 2.99694703])"
