# index, gene, tax_id, _pos
463,6239,176773,"array([ 6.97926658, 10.06677994])"
464,6239,171770,"array([6.34522521, 9.40835042])"
465,6239,177046,"array([6.75620444, 9.64531092])"
466,6239,187345,"array([5.90888413, 8.77474344])"
467,6239,3565703,"array([6.66998438, 9.97401391])"
468,6239,171774,"array([6.98935509, 9.81161976])"
469,6239,172234,"array([ 6.75884661, 10.16452911])"
470,6239,174663,"array([6.75439269, 9.95457759])"
471,6239,179592,"array([6.80211481, 9.84462196])"
472,6239,171776,"array([ 6.49121785, 10.14390059])"
473,6239,172268,"array([7.05997678, 9.95209926])"
474,6239,173128,"array([ 6.22340023, 10.45284719])"
475,6239,173139,"array([6.47163461, 9.82302018])"
476,6239,173293,"array([6.23634018, 9.80478322])"
477,6239,173365,"array([6.22381282, 9.98353166])"
478,6239,173728,"array([6.53620538, 9.88377797])"
479,6239,174452,"array([6.20727247, 9.92746233])"
480,6239,174464,"array([ 6.60896614, 10.11875538])"
481,6239,174810,"array([ 5.66115764, 10.40346606])"
482,6239,175006,"array([ 6.59517807, 10.32596773])"
483,6239,175867,"array([ 6.21654107, 10.32082331])"
484,6239,176315,"array([ 6.54456975, 10.06538224])"
485,6239,178904,"array([ 6.48617128, 10.1683207 ])"
486,6239,180257,"array([6.49947772, 9.54524491])"
487,6239,180521,"array([ 6.28694398, 10.03317748])"
488,6239,180906,"array([ 6.13200714, 10.45283766])"
489,6239,181800,"array([ 6.58326571, 10.43045399])"
490,6239,183981,"array([5.96005511, 9.96425207])"
491,6239,189730,"array([ 6.32152554, 10.03148765])"
492,6239,3896760,"array([ 6.13531372, 10.05343845])"
493,6239,171778,"array([ 7.05203376, 10.67379745])"
494,6239,171783,"array([ 6.66882853, 10.96487058])"
495,6239,174964,"array([ 7.02122548, 10.12773063])"
496,6239,171786,"array([6.62798294, 9.70258232])"
497,6239,172886,"array([6.88500876, 9.54267259])"
498,6239,175750,"array([7.02858902, 9.79707381])"
499,6239,176536,"array([6.72162579, 9.81061169])"
500,6239,177655,"array([6.58567032, 9.69229699])"
501,6239,178117,"array([6.93810633, 9.7351108 ])"
502,6239,179202,"array([6.79517297, 9.92815534])"
503,6239,173955,"array([ 6.39775257, 10.32231691])"
504,6239,176172,"array([ 6.44202268, 10.14167476])"
505,6239,171788,"array([ 7.187433  , 10.31545396])"
506,6239,174238,"array([7.38174485, 9.84767549])"
507,6239,174347,"array([ 7.9224646 , 10.21893319])"
508,6239,174560,"array([ 7.15169438, 10.45363173])"
509,6239,176891,"array([ 7.21331361, 10.25879317])"
510,6239,177697,"array([ 6.64075848, 10.32749552])"
511,6239,177761,"array([ 7.03687821, 10.99873122])"
