# index, label, _pos
627,627,"array([3.1949037 , 6.73193345])"
628,628,"array([3.16311793, 6.95687024])"
629,629,"array([3.14461084, 7.17726166])"
630,630,"array([3.14393341, 6.49867904])"
631,631,"array([3.15210141, 6.37909804])"
632,632,"array([3.05704503, 6.59072664])"
633,633,"array([2.95010666, 6.56352693])"
634,634,"array([2.95924528, 6.43807213])"
635,635,"array([2.87136871, 6.66923745])"
636,636,"array([2.76512327, 6.65811497])"
637,637,"array([2.77140094, 6.52410444])"
638,638,"array([2.70033256, 6.77969413])"
639,639,"array([2.59991615, 6.76954028])"
640,640,"array([2.60651453, 6.64055613])"
641,641,"array([2.72425372, 6.91655218])"
642,642,"array([2.82461397, 6.91178599])"
643,643,"array([2.88999005, 6.79708464])"
644,644,"array([3.00361358, 6.81504604])"
645,645,"array([3.07601996, 6.71391616])"
646,646,"array([2.86511343, 7.04240589])"
647,647,"array([2.977651  , 7.04830278])"
648,648,"array([3.043195  , 6.93492441])"
649,649,"array([3.02603723, 7.17215826])"
650,650,"array([2.67598658, 6.51769472])"
651,651,"array([2.85925172, 6.41336955])"
652,652,"array([3.05321647, 6.343945  ])"
653,653,"array([3.19307294, 5.89209778])"
654,654,"array([3.17048929, 5.98670574])"
655,655,"array([3.20238056, 6.14840294])"
656,656,"array([3.20296496, 6.01930007])"
657,657,"array([3.23088111, 6.11250397])"
658,658,"array([3.0809707, 6.0550281])"
659,659,"array([2.97401985, 6.16057055])"
660,660,"array([3.01177337, 6.26540867])"
661,661,"array([2.86206161, 6.23511848])"
662,662,"array([2.78132642, 6.36137795])"
663,663,"array([2.81868606, 6.45908254])"
664,664,"array([2.68527805, 6.4511923 ])"
665,665,"array([2.6197706 , 6.57828231])"
666,666,"array([2.66151659, 6.67131822])"
667,667,"array([2.71676616, 6.39224017])"
668,668,"array([2.80248683, 6.27631769])"
669,669,"array([2.87338766, 6.16484466])"
670,670,"array([2.97426067, 6.06187385])"
671,671,"array([3.07625231, 5.97580556])"
672,672,"array([2.89286534, 6.29043865])"
673,673,"array([2.99579434, 6.19585045])"
674,674,"array([3.04946787, 6.07748804])"
675,675,"array([3.08672855, 6.22319638])"
676,676,"array([2.76102287, 6.59458747])"
677,677,"array([2.934149  , 6.39056189])"
678,678,"array([3.14269095, 6.22213449])"
679,679,"array([3.30963488, 6.74017647])"
680,680,"array([3.31272456, 6.51683128])"
681,681,"array([3.32416229, 6.29405133])"
682,682,"array([3.21732264, 7.00599537])"
683,683,"array([3.19764685, 7.14115562])"
684,684,"array([3.13598096, 6.91240069])"
685,685,"array([3.02576643, 6.97935671])"
686,686,"array([3.00396535, 7.11622259])"
687,687,"array([2.9539431 , 6.87873967])"
688,688,"array([2.84942342, 6.94639587])"
689,689,"array([2.77617209, 6.83862911])"
690,690,"array([2.81898153, 7.0831273 ])"
691,691,"array([2.66925874, 6.90126706])"
692,692,"array([2.64168063, 7.03504657])"
693,693,"array([2.81679217, 6.69949821])"
694,694,"array([2.93237154, 6.63503526])"
695,695,"array([2.99661585, 6.73767011])"
696,696,"array([3.11906438, 6.68184865])"
697,697,"array([3.1840918, 6.7857618])"
698,698,"array([2.98994493, 6.4976961 ])"
699,699,"array([3.11380249, 6.448528  ])"
700,700,"array([3.17958908, 6.55457195])"
701,701,"array([3.19045784, 6.32504274])"
702,702,"array([2.71732157, 7.13698106])"
703,703,"array([2.90266378, 7.18297912])"
704,704,"array([3.0926573 , 7.20835157])"
705,705,"array([3.07181836, 7.82438593])"
706,706,"array([3.13737125, 7.63362332])"
707,707,"array([3.20716401, 7.42430005])"
708,708,"array([2.86595189, 7.8060573 ])"
709,709,"array([2.71896937, 7.59641099])"
710,710,"array([2.62973273, 7.35342195])"
711,711,"array([2.71756525, 7.28025105])"
712,712,"array([2.79985779, 7.38350339])"
713,713,"array([2.81225578, 7.52719942])"
714,714,"array([2.91595667, 7.61658562])"
715,715,"array([2.95262029, 7.74847054])"
716,716,"array([2.90208063, 7.32762025])"
717,717,"array([2.99386797, 7.4199011 ])"
718,718,"array([3.01764752, 7.5605563 ])"
719,719,"array([3.09636282, 7.34563183])"
