# index, label, _pos
1133,1397,"array([ 0.17097666, -2.45241673])"
1134,378,"array([ 0.18485192, -1.60845807])"
1135,1098,"array([ 0.1275961 , -1.62601628])"
1136,1398,"array([ 0.23102816, -1.62574818])"
1137,379,"array([ 0.73818291, -2.27790905])"
1138,1099,"array([ 0.71224201, -2.32508678])"
1139,1399,"array([ 0.71413898, -2.22853962])"
1140,380,"array([ 0.7673254 , -1.90659373])"
1141,1100,"array([ 0.71156858, -1.90424193])"
1142,1400,"array([ 0.78643799, -1.86012342])"
1143,381,"array([ 0.64325536, -3.06105404])"
1144,1101,"array([ 0.69048721, -3.07667064])"
1145,1401,"array([ 0.58688145, -3.07624845])"
1146,382,"array([ 0.62240756, -1.68115433])"
1147,1102,"array([ 0.59018976, -1.71449779])"
1148,1402,"array([ 0.67996554, -1.69482966])"
1149,383,"array([ 0.84495292, -3.0294107 ])"
1150,1103,"array([ 0.79297911, -3.06008629])"
1151,1403,"array([ 0.86406868, -2.98350712])"
1152,384,"array([ 0.73113173, -2.46932828])"
1153,1104,"array([ 0.70873561, -2.42222982])"
1154,1404,"array([ 0.7842106 , -2.47133641])"
1155,385,"array([ 0.16665023, -2.28230904])"
1156,1105,"array([ 0.13540629, -2.32622419])"
1157,1405,"array([ 0.21976876, -2.28633623])"
1158,386,"array([ 0.11275184, -2.97684624])"
1159,1106,"array([ 0.16920122, -2.98823718])"
1160,1406,"array([ 0.08089811, -3.00886001])"
1161,387,"array([ 0.63592212, -2.20284452])"
1162,1107,"array([ 0.58407957, -2.19304789])"
1163,1407,"array([ 0.65628063, -2.25225576])"
1164,388,"array([ 0.58430706, -2.36419161])"
1165,1108,"array([ 0.63621885, -2.36738173])"
1166,1408,"array([ 0.55341825, -2.4087417 ])"
1167,389,"array([ 0.29809081, -3.07060922])"
1168,1109,"array([ 0.25953033, -3.03554056])"
1169,1409,"array([ 0.35746085, -3.07273131])"
1170,390,"array([ 0.77013068, -2.47642896])"
1171,1110,"array([ 0.82089568, -2.49113234])"
1172,1410,"array([ 0.76014829, -2.42222897])"
1173,391,"array([ 0.52866055, -2.99660988])"
1174,1111,"array([ 0.58450411, -2.97298649])"
1175,1411,"array([ 0.48026826, -2.96845595])"
1176,392,"array([ 0.49327261, -2.07811908])"
1177,1112,"array([ 0.51590905, -2.12629213])"
1178,1412,"array([ 0.52237081, -2.03576441])"
1179,393,"array([-0.05262205, -2.35009544])"
1180,1113,"array([-0.06363265, -2.29463301])"
1181,1413,"array([-0.00565257, -2.36719474])"
1182,394,"array([-0.10407024, -3.05310709])"
1183,1114,"array([-0.15119518, -3.01576349])"
1184,1414,"array([-0.07454491, -3.04341483])"
1185,395,"array([ 0.36624545, -2.58085367])"
1186,1115,"array([ 0.31296797, -2.5763542 ])"
1187,1415,"array([ 0.40068601, -2.53808156])"
1188,396,"array([ 0.10476808, -2.92738847])"
1189,1116,"array([ 0.12148867, -2.88094601])"
1190,1416,"array([ 0.0483841 , -2.92393919])"
1191,397,"array([-0.01802452, -1.64332465])"
1192,1117,"array([ 0.02562381, -1.64282163])"
1193,1417,"array([ 0.02403887, -1.62207236])"
1194,398,"array([ 0.2452867 , -1.84777215])"
1195,1118,"array([ 0.19777833, -1.82559278])"
1196,1418,"array([ 0.3014368 , -1.83101478])"
1197,399,"array([ 0.29017079, -2.9218063 ])"
1198,1119,"array([ 0.25693027, -2.95880187])"
1199,1419,"array([ 0.2580211 , -2.87965554])"
1200,400,"array([ 0.15129611, -2.47100762])"
1201,1120,"array([ 0.12897688, -2.4214367 ])"
1202,1420,"array([ 0.12838306, -2.51898399])"
1203,401,"array([ 0.04166305, -1.85802435])"
1204,1121,"array([ 0.09370541, -1.829571  ])"
1205,1421,"array([ 0.03253243, -1.9103628 ])"
1206,402,"array([ 0.57639326, -1.82080088])"
1207,1122,"array([ 0.616548  , -1.86110345])"
1208,1422,"array([ 0.52095189, -1.82441887])"
1209,403,"array([ 0.61865986, -1.83259686])"
1210,1123,"array([ 0.58981959, -1.79111081])"
1211,1423,"array([ 0.58670352, -1.87046138])"
1212,404,"array([-0.00317978, -2.16086213])"
1213,1124,"array([-0.03873627, -2.20078304])"
1214,1424,"array([-0.00985137, -2.10620171])"
1215,405,"array([ 0.19471736, -2.64510032])"
1216,1125,"array([ 0.22428817, -2.60270972])"
1217,1425,"array([ 0.2159763 , -2.69546739])"
1218,406,"array([ 0.25267991, -2.83688364])"
1219,1126,"array([ 0.19730288, -2.83865022])"
1220,1426,"array([ 0.29205053, -2.87619174])"
1221,407,"array([ 0.07149431, -2.74888875])"
1222,1127,"array([ 0.10350451, -2.79465643])"
1223,1427,"array([ 0.09007291, -2.70173141])"
1224,408,"array([ 0.00849964, -2.36089738])"
1225,1128,"array([ 0.05764882, -2.36624171])"
1226,1428,"array([-0.01662951, -2.31238411])"
1227,409,"array([ 0.02528953, -1.73524462])"
1228,1129,"array([ 0.04662233, -1.69052608])"
1229,1429,"array([-0.02490774, -1.76641831])"
1230,410,"array([-0.26503375, -2.88567176])"
1231,1130,"array([-0.23366216, -2.93225472])"
1232,1430,"array([-0.30425398, -2.83674372])"
1233,411,"array([-0.21839577, -1.98524658])"
1234,1131,"array([-0.22116919, -2.03887388])"
1235,1431,"array([-0.18087754, -1.93953207])"
1236,412,"array([-0.12463974, -2.10063388])"
1237,1132,"array([-0.17191772, -2.09451678])"
1238,1432,"array([-0.11728648, -2.1538333 ])"
1239,413,"array([-0.17135125, -2.22023589])"
1240,1133,"array([-0.12288042, -2.22994616])"
1241,1433,"array([-0.20243416, -2.26574758])"
1242,414,"array([-0.18938703, -2.90495058])"
1243,1134,"array([-0.20098849, -2.94330968])"
1244,1434,"array([-0.13770574, -2.93213726])"
1245,415,"array([ 0.17790899, -1.70765442])"
1246,1135,"array([ 0.16222876, -1.75663241])"
1247,1435,"array([ 0.12878608, -1.69004215])"
1248,416,"array([-0.43854719, -2.30889409])"
1249,1136,"array([-0.43764626, -2.36986268])"
1250,1436,"array([-0.43879986, -2.28189719])"
1251,417,"array([-0.35525067, -2.45094476])"
1252,1137,"array([-0.39453101, -2.44694593])"
1253,1437,"array([-0.33404757, -2.39738835])"
1254,418,"array([-0.28212035, -2.19112215])"
1255,1138,"array([-0.25224411, -2.14085456])"
1256,1438,"array([-0.32740641, -2.19703673])"
1257,419,"array([-0.43401746, -2.5434269 ])"
1258,1139,"array([-0.43699575, -2.48719093])"
1259,1439,"array([-0.42023907, -2.6029691 ])"
1260,420,"array([-0.35770675, -2.36116196])"
1261,421,"array([-0.4051353 , -2.11060887])"
1262,422,"array([-0.30185995, -2.18667162])"
1263,423,"array([-0.30009849, -2.73135495])"
1264,424,"array([-0.14353638, -2.35000251])"
1265,425,"array([-0.35785881, -2.67779904])"
1266,426,"array([-0.23075971, -2.46934258])"
1267,427,"array([-0.00571713, -1.87515795])"
1268,428,"array([-0.05484505, -2.92278401])"
1269,429,"array([ 0.1173651, -2.0507067])"
1270,430,"array([ 0.23667009, -1.58408694])"
1271,431,"array([ 0.42684262, -2.35868871])"
1272,432,"array([ 0.52360127, -2.98288564])"
1273,433,"array([-0.10572525, -1.97075019])"
1274,434,"array([ 0.05346949, -3.04570249])"
1275,435,"array([ 0.23882652, -2.61273301])"
1276,436,"array([-0.07617407, -1.73075955])"
1277,437,"array([ 0.62588548, -2.4298377 ])"
1278,438,"array([ 0.41205252, -3.16006648])"
1279,439,"array([-0.02093392, -2.60209813])"
1280,440,"array([-0.12940774, -2.80822471])"
1281,441,"array([ 0.26190449, -1.74753003])"
1282,442,"array([ 0.07392011, -3.13479508])"
1283,443,"array([-0.20905779, -1.83754548])"
1284,444,"array([ 0.01387463, -2.12614716])"
1285,445,"array([ 0.52621763, -2.59171852])"
1286,446,"array([ 0.84477876, -1.82414904])"
1287,447,"array([ 0.0047709, -2.509297 ])"
1288,448,"array([ 0.36493325, -2.38474849])"
1289,449,"array([ 0.38039306, -1.58237264])"
1290,450,"array([ 0.16646048, -2.31521636])"
1291,451,"array([ 0.44574148, -1.70999709])"
1292,452,"array([ 0.36944934, -2.79983761])"
1293,453,"array([ 0.78769037, -2.23609525])"
1294,454,"array([ 0.71915323, -1.61094621])"
1295,455,"array([ 0.26698784, -2.15062999])"
1296,456,"array([ 0.74116147, -1.69576008])"
1297,457,"array([ 0.86896933, -3.01334328])"
1298,458,"array([ 0.41699113, -2.81548295])"
1299,459,"array([ 0.41847052, -1.93939907])"
1300,460,"array([ 0.55339612, -2.13127516])"
1301,461,"array([ 0.89885139, -2.77326048])"
1302,462,"array([ 0.34725576, -3.03652678])"
1303,463,"array([ 0.10459575, -2.76762146])"
1304,464,"array([ 0.67487612, -2.69496634])"
1305,465,"array([ 0.68625956, -1.97675089])"
1306,466,"array([ 0.38151963, -1.93742992])"
1307,467,"array([ 0.81426443, -2.14087754])"
1308,468,"array([ 0.93677604, -2.39324924])"
1309,469,"array([ 0.79689614, -2.86848486])"
1310,470,"array([ 1.08679453, -2.01783224])"
1311,471,"array([ 1.00161579, -2.90583081])"
1312,472,"array([ 0.7786756 , -2.61551201])"
1313,473,"array([ 1.09440342, -2.55816582])"
1314,474,"array([ 0.92686169, -1.93233927])"
1315,475,"array([ 0.55617662, -3.16178043])"
1316,476,"array([ 1.1979671 , -2.63313568])"
1317,477,"array([ 1.02191808, -2.27546794])"
1318,478,"array([ 1.15144422, -2.38293081])"
1319,479,"array([ 1.16046773, -2.06100773])"
1320,480,"array([-0.40630261, -2.3172556 ])"
1321,1440,"array([-0.3904763 , -2.25823412])"
1322,481,"array([-0.37218433, -2.14844126])"
1323,1441,"array([-0.39475493, -2.20451033])"
1324,482,"array([-0.32109106, -2.29084254])"
1325,1442,"array([-0.27631258, -2.30400749])"
1326,483,"array([-0.3725713 , -2.67362884])"
1327,1443,"array([-0.35990009, -2.73049613])"
1328,484,"array([-0.13586262, -2.25251071])"
1329,1444,"array([-0.08615121, -2.25866566])"
1330,485,"array([-0.35234268, -2.76330812])"
1331,1445,"array([-0.38163199, -2.71436155])"
1332,486,"array([-0.21970535, -2.36713443])"
1333,1446,"array([-0.26565293, -2.36026196])"
1334,487,"array([-0.09376548, -1.90244252])"
1335,1447,"array([-0.08540537, -1.85093669])"
1336,488,"array([-0.06841136, -2.98687188])"
1337,1448,"array([-0.01472259, -3.01271042])"
1338,489,"array([ 0.07479083, -1.97846613])"
1339,1449,"array([ 0.02921153, -2.01290294])"
1340,490,"array([ 0.12914172, -1.5971872 ])"
1341,1450,"array([ 0.1024594 , -1.63468973])"
1342,491,"array([ 0.4149569 , -2.44759152])"
1343,1451,"array([ 0.46809103, -2.45006739])"
1344,492,"array([ 0.44278596, -3.0322919 ])"
1345,1452,"array([ 0.4850289 , -3.06198347])"
1346,493,"array([-0.0600932, -2.0371297])"
1347,1453,"array([-0.01874711, -1.99823489])"
1348,494,"array([-0.04377908, -2.99484636])"
1349,1454,"array([-0.02939787, -2.95412531])"
1350,495,"array([ 0.16446506, -2.65945118])"
1351,1455,"array([ 0.13340127, -2.6129579 ])"
1352,496,"array([ 0.02452563, -1.70423873])"
1353,1456,"array([ 0.04626162, -1.66026928])"
1354,497,"array([ 0.64175517, -2.34176245])"
1355,1457,"array([ 0.69379809, -2.35385613])"
1356,498,"array([ 0.5037303 , -3.12405031])"
1357,1458,"array([ 0.45884408, -3.09939234])"
1358,499,"array([ 0.05364603, -2.56034502])"
1359,1459,"array([ 0.08143047, -2.60829674])"
1360,500,"array([-0.04589357, -2.87161587])"
1361,1460,"array([-0.06822227, -2.90989669])"
1362,501,"array([ 0.25049244, -1.68521323])"
1363,1461,"array([ 0.30696696, -1.67800916])"
1364,502,"array([ 0.07373856, -3.07544551])"
1365,1462,"array([ 0.0168064 , -3.05602752])"
1366,503,"array([-0.11913112, -1.79602638])"
1367,1463,"array([-0.13164468, -1.84566748])"
1368,504,"array([-0.00680929, -2.21681304])"
1369,1464,"array([-0.05725081, -2.2132107 ])"
1370,505,"array([ 0.54015483, -2.49963581])"
1371,1465,"array([ 0.4869473 , -2.49811658])"
1372,506,"array([ 0.76662278, -1.7551257 ])"
1373,1466,"array([ 0.80496434, -1.73381123])"
1374,507,"array([ 0.08521301, -2.48121096])"
1375,1467,"array([ 0.06444022, -2.43170493])"
1376,508,"array([ 0.29205266, -2.33588409])"
1377,1468,"array([ 0.32423059, -2.29352392])"
1378,509,"array([ 0.39283121, -1.63924388])"
1379,1469,"array([ 0.33370943, -1.6419457 ])"
1380,510,"array([ 0.08146339, -2.34151645])"
1381,1470,"array([ 0.09887927, -2.39157268])"
1382,511,"array([ 0.37415586, -1.76713449])"
1383,1471,"array([ 0.41870579, -1.79877883])"
1384,512,"array([ 0.28997822, -2.75378238])"
1385,1472,"array([ 0.25750845, -2.7949784 ])"
1386,513,"array([ 0.77878656, -2.32991934])"
1387,1473,"array([ 0.72879119, -2.31429221])"
1388,514,"array([ 0.81257   , -1.67521964])"
1389,1474,"array([ 0.77362644, -1.69100334])"
1390,515,"array([ 0.33861859, -2.20326003])"
1391,1475,"array([ 0.30540806, -2.24494338])"
1392,516,"array([ 0.76815525, -1.7782297 ])"
1393,1476,"array([ 0.82436911, -1.78788699])"
1394,517,"array([ 0.79514844, -3.08666053])"
1395,1477,"array([ 0.74654074, -3.08387353])"
1396,518,"array([ 0.44866202, -2.89122783])"
1397,1478,"array([ 0.39238262, -2.90309842])"
1398,519,"array([ 0.50250824, -1.90165504])"
1399,1479,"array([ 0.52960154, -1.94451288])"
1400,520,"array([ 0.63713273, -2.1761856 ])"
1401,1480,"array([ 0.65972989, -2.13045212])"
1402,521,"array([ 0.80827644, -2.79971521])"
1403,1481,"array([ 0.81218136, -2.74590853])"
1404,522,"array([ 0.31833244, -2.95732793])"
1405,1482,"array([ 0.3762067 , -2.94845747])"
1406,523,"array([ 0.17748078, -2.82626531])"
1407,1483,"array([ 0.20702078, -2.78590864])"
1408,524,"array([ 0.76398505, -2.67749142])"
1409,1484,"array([ 0.76392941, -2.73166853])"
1410,525,"array([ 0.60301174, -2.00585651])"
1411,1485,"array([ 0.58163516, -1.95606271])"
1412,526,"array([ 0.44713889, -1.87630861])"
1413,1486,"array([ 0.4017781 , -1.84488064])"
1414,527,"array([ 0.73615325, -2.0888864 ])"
1415,1487,"array([ 0.71216519, -2.13440818])"
1416,528,"array([ 0.86074215, -2.43114977])"
1417,1488,"array([ 0.87856671, -2.48365312])"
1418,529,"array([ 0.83135597, -2.92854711])"
1419,1489,"array([ 0.87706494, -2.89212792])"
1420,530,"array([ 1.11519169, -1.96281219])"
1421,1490,"array([ 1.14650881, -2.0188588 ])"
1422,531,"array([ 0.96639759, -2.85641336])"
1423,1491,"array([ 0.92378234, -2.89797365])"
1424,532,"array([ 0.86127295, -2.58101691])"
1425,1492,"array([ 0.84951392, -2.52853049])"
1426,533,"array([ 1.04127474, -2.48841008])"
1427,1493,"array([ 1.0684906 , -2.44055609])"
1428,534,"array([ 0.91704693, -1.85013414])"
1429,1494,"array([ 0.86420537, -1.83230093])"
1430,535,"array([ 0.64144339, -3.10042079])"
1431,1495,"array([ 0.69038043, -3.10959916])"
1432,536,"array([ 1.22051797, -2.52135989])"
1433,1496,"array([ 1.18794002, -2.53867562])"
1434,537,"array([ 1.08066306, -2.33476152])"
1435,1497,"array([ 1.05703761, -2.38462197])"
1436,538,"array([ 1.14444757, -2.49195046])"
1437,1498,"array([ 1.18387474, -2.48522224])"
1438,539,"array([ 1.19644692, -2.08444737])"
1439,1499,"array([ 1.17351433, -2.0278748 ])"
1440,540,"array([ 1.19986105, -2.42634917])"
1441,541,"array([ 1.16509356, -2.59505446])"
1442,542,"array([ 1.11364138, -2.45335411])"
1443,543,"array([ 1.15467902, -2.07563471])"
1444,544,"array([ 0.92849781, -2.4905927 ])"
1445,545,"array([ 1.14718149, -1.97726971])"
1446,546,"array([ 1.01105833, -2.37779415])"
1447,547,"array([ 0.88574791, -2.84085248])"
1448,548,"array([ 0.85832672, -1.75945516])"
1449,549,"array([ 0.71864193, -2.76612669])"
1450,550,"array([ 0.66350635, -3.14686339])"
1451,551,"array([ 0.37763253, -2.29583378])"
1452,552,"array([ 0.34836902, -1.70834665])"
1453,553,"array([ 0.85341214, -2.70715094])"
1454,554,"array([ 0.83924324, -1.74618705])"
1455,555,"array([ 0.62845159, -2.085059  ])"
1456,556,"array([ 0.76850978, -3.04025432])"
1457,557,"array([ 0.1508964 , -2.40344124])"
1458,558,"array([ 0.28921415, -1.61683988])"
1459,559,"array([ 0.73947245, -2.18227311])"
1460,560,"array([ 0.84089078, -1.87138916])"
1461,561,"array([ 0.54154873, -3.05281157])"
1462,562,"array([ 0.7177659 , -1.67062939])"
1463,563,"array([ 0.91160838, -2.94744801])"
1464,564,"array([ 0.79986522, -2.52198236])"
1465,565,"array([ 0.25216345, -2.24269735])"
1466,566,"array([ 0.0240569 , -2.99076403])"
1467,567,"array([ 0.70798784, -2.26363033])"
1468,568,"array([ 0.50012573, -2.40750851])"
1469,569,"array([ 0.39957034, -3.10266733])"
1470,570,"array([ 0.71075621, -2.40412104])"
1471,571,"array([ 0.4218958 , -2.98165034])"
1472,572,"array([ 0.49944311, -1.98788413])"
1473,573,"array([ 0.01374207, -2.41817598])"
1474,574,"array([-0.02265094, -3.0737576 ])"
1475,575,"array([ 0.45417355, -2.53995031])"
1476,576,"array([ 0.02642446, -2.96405069])"
1477,577,"array([-0.00242448, -1.65760633])"
1478,578,"array([ 0.34646527, -1.85955584])"
1479,579,"array([ 0.28626091, -2.83875864])"
1480,580,"array([ 0.15546789, -2.56718185])"
1481,581,"array([-0.01445329, -1.944802  ])"
1482,582,"array([ 0.47575364, -1.78954658])"
1483,583,"array([ 0.61322851, -1.91697906])"
1484,584,"array([ 0.02878198, -2.06736884])"
1485,585,"array([ 0.18682039, -2.73586374])"
1486,586,"array([ 0.34734446, -2.87061596])"
1487,587,"array([ 0.05787717, -2.65385363])"
1488,588,"array([-0.06812745, -2.31074414])"
1489,589,"array([-0.03995617, -1.81502778])"
1490,590,"array([-0.32707488, -2.78467349])"
1491,591,"array([-0.1737877 , -1.88709546])"
1492,592,"array([-0.06854086, -2.16104072])"
1493,593,"array([-0.24870266, -2.25617001])"
1494,594,"array([-0.12033973, -2.89216418])"
1495,595,"array([ 0.15142303, -1.64527707])"
1496,596,"array([-0.42744621, -2.22204069])"
1497,597,"array([-0.2897963 , -2.41028143])"
1498,598,"array([-0.35121269, -2.25116591])"
1499,599,"array([-0.40438152, -2.6576764 ])"
