# index, gene, tax_id, _pos
415,9606,3654,"array([1.93145982, 3.07497441])"
416,9606,3656,"array([1.85579168, 3.01719651])"
417,9606,6885,"array([2.02498715, 2.90381366])"
418,9606,7099,"array([1.87455896, 3.08075969])"
419,9606,7189,"array([1.39107038, 2.73635898])"
420,9606,114609,"array([1.70908169, 2.92037095])"
421,9606,83855,"array([0.59616182, 2.66083247])"
422,9606,4654,"array([0.77294967, 1.91270443])"
423,9606,8048,"array([0.69003482, 1.69863681])"
424,9606,4664,"array([0.93670813, 3.04012388])"
425,9606,4691,"array([0.85425169, 3.00964714])"
426,9606,4704,"array([1.02320252, 2.39906168])"
427,9606,4715,"array([1.45272672, 3.25971886])"
428,9606,4750,"array([0.62947858, 2.7520083 ])"
429,9606,89870,"array([0.37769641, 2.4660452 ])"
430,9606,4760,"array([-1.53371785e-03,  2.13537260e+00])"
431,9606,595,"array([0.25901499, 2.1461897 ])"
432,9606,4763,"array([0.7378973 , 2.31161654])"
433,9606,4784,"array([1.08400276, 3.62089889])"
434,9606,6497,"array([1.08878543, 3.39123052])"
435,9606,4792,"array([1.26181885, 1.47508477])"
436,9606,249,"array([1.14494548, 1.85501338])"
437,9606,5921,"array([1.36027109, 1.16121854])"
438,9606,253714,"array([0.16903562, 2.50725012])"
439,9606,4796,"array([0.15739132, 2.22640678])"
440,9606,4841,"array([1.26356393, 2.82776084])"
441,9606,4851,"array([1.22317044, 2.65009493])"
442,9606,322,"array([1.42898859, 2.82803547])"
443,9606,351,"array([1.67494136, 3.0388274 ])"
444,9606,4854,"array([1.46946331, 2.769299  ])"
445,9606,10524,"array([0.74638457, 2.5729943 ])"
446,9606,23462,"array([1.45024637, 2.73376939])"
447,9606,388585,"array([0.48858746, 2.18997123])"
448,9606,23493,"array([1.43965764, 2.79158605])"
449,9606,4852,"array([3.07882333, 6.20070531])"
450,9606,5367,"array([3.01311913, 6.21185458])"
451,9606,4868,"array([0.63041082, 1.29923379])"
452,9606,5608,"array([0.43480961, 1.32113869])"
453,9606,6416,"array([1.04520213, 1.64297763])"
454,9606,4891,"array([1.02894368, 2.92128837])"
455,9606,4919,"array([0.60317448, 2.0283133 ])"
456,9606,6598,"array([0.59275599, 2.1493026 ])"
457,9606,7150,"array([0.78376554, 2.08770788])"
458,9606,4926,"array([0.40309423, 2.520467  ])"
459,9606,9232,"array([0.71619135, 2.45332507])"
460,9606,4928,"array([0.92436742, 3.15996736])"
461,9606,4987,"array([0.62236957, 1.95898512])"
462,9606,5058,"array([2.0525141 , 1.40069386])"
463,9606,9647,"array([2.20289807, 1.24295479])"
464,9606,5062,"array([2.08165968, 1.4249565 ])"
465,9606,5071,"array([1.78240339, 3.46127327])"
466,9606,2861,"array([1.82548216, 3.62079292])"
467,9606,6622,"array([2.20074125, 3.68698844])"
468,9606,5077,"array([ 2.66693467, -1.64118113])"
469,9606,6663,"array([ 2.71399064, -1.59319447])"
470,9606,5080,"array([ 0.44465319, -1.67995905])"
471,9606,30062,"array([ 0.47245829, -1.62031953])"
472,9606,5090,"array([0.52758182, 1.94544325])"
473,9606,5129,"array([1.61989625, 3.07086471])"
474,9606,5156,"array([0.64724489, 2.12024996])"
475,9606,6241,"array([0.73637182, 1.97325806])"
476,9606,5259,"array([1.10131213, 2.72623483])"
477,9606,5264,"array([0.67184189, 1.41261751])"
478,9606,5268,"array([0.59803906, 2.89703599])"
479,9606,5290,"array([0.92857668, 2.15217644])"
480,9606,673,"array([0.72678688, 2.16284787])"
481,9606,7260,"array([1.3241091, 2.3451807])"
482,9606,10013,"array([0.80771783, 2.03555274])"
483,9606,5294,"array([0.91335534, 1.72752918])"
484,9606,2357,"array([0.90419828, 1.44194871])"
485,9606,2782,"array([0.95495667, 1.47373655])"
486,9606,23533,"array([0.91660967, 1.47710015])"
487,9606,54331,"array([0.87527631, 1.46778922])"
488,9606,5295,"array([0.99254365, 1.9608164 ])"
489,9606,3717,"array([1.38616015, 1.82362247])"
490,9606,375743,"array([1.40388431, 2.22758772])"
491,9606,5300,"array([0.99731507, 3.28608316])"
492,9606,9585,"array([1.04527277, 3.52617234])"
493,9606,5305,"array([0.85037246, 3.20928883])"
494,9606,5320,"array([0.82633593, 3.25474458])"
495,9606,5325,"array([0.63558111, 1.63161567])"
496,9606,5328,"array([0.98026427, 2.19328508])"
497,9606,3265,"array([1.20391034, 2.42283469])"
498,9606,5604,"array([0.69499527, 2.2764933 ])"
499,9606,5337,"array([2.22693805, 1.54145752])"
500,9606,273,"array([2.46384535, 1.44008779])"
501,9606,274,"array([2.4415008, 1.3974536])"
502,9606,5338,"array([2.57032081, 1.35053368])"
503,9606,5347,"array([0.57906097, 2.73194515])"
504,9606,5348,"array([0.4100551 , 2.49087598])"
505,9606,5394,"array([0.849201 , 3.0712043])"
506,9606,5937,"array([1.38266535, 2.03431773])"
507,9606,5425,"array([0.29928074, 2.72449041])"
508,9606,5440,"array([1.20540608, 2.61151683])"
509,9606,5441,"array([0.23306721, 2.71910744])"
